id,date,category,brand_type
47738,2/21/2012,Grocery,Established
47740,2/21/2012,Grocery,Established
47741,2/21/2012,Grocery,Local
47742,2/21/2012,Grocery,Established
47743,2/21/2012,Grocery,Local
47746,2/21/2012,Grocery,Established
47747,2/21/2012,Pharmaceutical,Established
47748,2/21/2012,Grocery,Local
47751,2/21/2012,Grocery,Established
47752,2/21/2012,Pharmaceutical,Established
47753,2/21/2012,"Dairy, Juices & Snacks",Established
47757,2/21/2012,Grocery,Established
47758,2/21/2012,Grocery,Local
47759,2/21/2012,Pharmaceutical,Established
47761,2/21/2012,Skin & Hair Care,Established
47762,2/21/2012,Pharmaceutical,Established
47763,2/21/2012,Pharmaceutical,Established
47764,2/21/2012,Pharmaceutical,Established
47765,2/21/2012,Grocery,Established
47767,2/21/2012,Grocery,Established
47768,2/21/2012,Grocery,Established
47769,2/21/2012,Grocery,Established
47771,2/21/2012,Pharmaceutical,Established
47774,2/22/2012,Grocery,Established
47775,2/22/2012,Grocery,Established
47776,2/22/2012,Flowers & Plants,Established
47777,2/22/2012,Pharmaceutical,Established
47778,2/22/2012,Pharmaceutical,Established
47779,2/22/2012,Pharmaceutical,Established
47780,2/22/2012,Pharmaceutical,Established
47783,2/21/2012,Pharmaceutical,Established
47784,2/21/2012,Grocery,Established
47785,2/21/2012,Pharmaceutical,Established
47786,2/21/2012,Pharmaceutical,Established
47787,2/21/2012,Pharmaceutical,Established
47788,2/21/2012,Pharmaceutical,Established
47790,2/21/2012,"Dairy, Juices & Snacks",Established
47793,2/21/2012,Grocery,Established
47794,2/21/2012,Grocery,Established
47795,2/21/2012,Pharmaceutical,Established
47797,2/21/2012,Pharmaceutical,Established
47798,2/21/2012,Grocery,Established
47799,2/21/2012,Grocery,Established
47801,2/21/2012,Skin & Hair Care,Established
47803,2/21/2012,Grocery,Local
47807,2/21/2012,Pharmaceutical,Established
47808,2/21/2012,Flowers & Plants,Established
47809,2/21/2012,Meat,Established
47810,2/21/2012,Pharmaceutical,Established
47811,2/21/2012,Grocery,Local
47812,2/21/2012,Grocery,Established
47816,2/21/2012,"Dairy, Juices & Snacks",Established
47818,2/21/2012,Grocery,Local
47820,2/21/2012,Pharmaceutical,Established
47822,2/21/2012,Grocery,Established
47823,2/21/2012,Grocery,Established
47824,2/21/2012,Seafood,Established
47827,2/21/2012,Pharmaceutical,Established
47828,2/21/2012,"Dairy, Juices & Snacks",Established
47829,2/21/2012,Pharmaceutical,Established
47830,2/21/2012,Grocery,Established
47831,2/21/2012,Grocery,Established
47832,2/21/2012,Meat,Established
47833,2/21/2012,Pharmaceutical,Local
47834,2/21/2012,Pharmaceutical,Established
47835,2/21/2012,Grocery,Established
47837,2/21/2012,Grocery,Established
47838,2/21/2012,Natural Products,Established
47839,2/21/2012,Pharmaceutical,Established
47841,2/21/2012,Pharmaceutical,Established
47843,2/21/2012,Skin & Hair Care,Established
47845,2/21/2012,Grocery,Established
47846,2/21/2012,Grocery,Established
47847,2/21/2012,Grocery,Established
47848,2/21/2012,Pharmaceutical,Established
47850,2/21/2012,Grocery,Local
47852,2/21/2012,Grocery,Established
47854,2/21/2012,Pharmaceutical,Local
47855,2/21/2012,Grocery,Established
47856,2/21/2012,Grocery,Established
47857,2/21/2012,Pharmaceutical,Established
47858,2/21/2012,Grocery,Established
47859,2/21/2012,Grocery,Local
47860,2/21/2012,Grocery,Local
47861,2/21/2012,Grocery,Established
47863,2/21/2012,Grocery,Local
47864,2/21/2012,Grocery,Established
47865,2/21/2012,"Dairy, Juices & Snacks",Established
47866,2/21/2012,Grocery,Established
47867,2/21/2012,Pharmaceutical,Established
47868,2/21/2012,Grocery,Established
47869,2/21/2012,Pharmaceutical,Local
47871,2/21/2012,"Dairy, Juices & Snacks",Established
47872,2/21/2012,Pharmaceutical,Established
47873,2/21/2012,Pharmaceutical,Established
47874,2/21/2012,Pharmaceutical,Established
47876,2/21/2012,Pharmaceutical,Established
47877,2/21/2012,Pharmaceutical,Established
47879,2/21/2012,Pharmaceutical,Established
47880,2/21/2012,Pharmaceutical,Established
47881,2/21/2012,"Dairy, Juices & Snacks",Established
47883,2/21/2012,Pharmaceutical,Established
47887,2/21/2012,Meat,Established
47888,2/21/2012,Grocery,Established
47889,2/21/2012,Grocery,Established
47890,2/21/2012,Natural Products,Established
47894,2/21/2012,Grocery,Established
47895,2/21/2012,Pharmaceutical,Established
47896,2/21/2012,Pharmaceutical,Established
47897,2/21/2012,Pharmaceutical,Established
47900,2/21/2012,Prepared Food,Established
47901,2/21/2012,Prepared Food,Local
47902,2/21/2012,Grocery,Local
47904,2/21/2012,Pharmaceutical,Established
47905,2/21/2012,Pharmaceutical,Established
47908,2/21/2012,Pharmaceutical,Established
47909,2/20/2012,Pharmaceutical,Established
47914,2/20/2012,Pharmaceutical,Established
47916,2/20/2012,Grocery,Local
47917,2/20/2012,Grocery,Established
47918,2/20/2012,Prepared Food,Established
47922,2/20/2012,Pharmaceutical,Established
47926,2/20/2012,Pharmaceutical,Established
47928,2/20/2012,Grocery,Established
47929,2/20/2012,Meat,Established
47930,2/20/2012,Pharmaceutical,Established
47932,2/20/2012,Pharmaceutical,Established
47933,2/20/2012,Grocery,Established
47934,2/20/2012,Pharmaceutical,Established
47938,2/20/2012,Pharmaceutical,Local
47939,2/20/2012,Grocery,Established
47940,2/20/2012,Grocery,Established
47941,2/20/2012,Pharmaceutical,Local
47942,2/20/2012,Flowers & Plants,Established
47943,2/20/2012,Grocery,Established
47944,2/20/2012,Grocery,Established
47945,2/20/2012,Grocery,Established
47946,2/20/2012,Grocery,Established
47947,2/20/2012,Grocery,Established
47949,2/20/2012,Alcohol,Established
47952,2/20/2012,Grocery,Established
47953,2/20/2012,Grocery,Local
47954,2/20/2012,Pharmaceutical,Established
47960,2/20/2012,Grocery,Local
47961,2/20/2012,Grocery,Local
47962,2/20/2012,Grocery,Established
47963,2/20/2012,Pharmaceutical,Local
47964,2/20/2012,Pharmaceutical,Local
47967,2/20/2012,Grocery,Established
47968,2/20/2012,Grocery,Local
47969,2/20/2012,Pharmaceutical,Established
47971,2/20/2012,Grocery,Established
47972,2/20/2012,Grocery,Established
47977,2/20/2012,Meat,Established
47978,2/20/2012,Grocery,Established
47979,2/20/2012,Grocery,Established
47980,2/20/2012,Grocery,Established
47981,2/20/2012,Grocery,Local
47982,2/20/2012,Meat,Established
47983,2/20/2012,Grocery,Established
47984,2/20/2012,Skin & Hair Care,Established
47987,2/20/2012,Grocery,Established
47988,2/20/2012,Meat,Established
47989,2/20/2012,Grocery,Established
47990,2/20/2012,Pharmaceutical,Established
47991,2/20/2012,Skin & Hair Care,Established
47992,2/20/2012,Skin & Hair Care,Established
47993,2/20/2012,Pharmaceutical,Established
47995,2/20/2012,Grocery,Established
47996,2/20/2012,Pharmaceutical,Established
47997,2/20/2012,Pharmaceutical,Established
47998,2/20/2012,Pharmaceutical,Established
47999,2/20/2012,Pharmaceutical,Established
48001,2/20/2012,Bakery,Local
48002,2/20/2012,Grocery,Established
48003,2/20/2012,Grocery,Established
48004,2/20/2012,Grocery,Established
48005,2/20/2012,Meat,Established
48006,2/20/2012,Pharmaceutical,Established
48007,2/20/2012,Grocery,Established
48008,2/20/2012,Pharmaceutical,Established
48009,2/20/2012,Pharmaceutical,Established
48010,2/20/2012,Pharmaceutical,Established
48012,2/20/2012,Grocery,Local
48014,2/20/2012,Grocery,Local
48015,2/20/2012,"Dairy, Juices & Snacks",Established
48016,2/20/2012,Skin & Hair Care,Established
48017,2/20/2012,Grocery,Established
48018,2/20/2012,Natural Products,Established
48020,2/20/2012,Grocery,Established
48021,2/20/2012,Grocery,Established
48023,2/20/2012,Grocery,Established
48029,2/20/2012,Grocery,Established
48031,2/20/2012,"Dairy, Juices & Snacks",Established
48032,2/20/2012,Pharmaceutical,Established
48033,2/20/2012,Bakery,Established
48034,2/20/2012,Grocery,Established
48036,2/20/2012,Grocery,Established
48039,2/20/2012,Grocery,Local
48041,2/20/2012,Grocery,Local
48042,2/20/2012,Grocery,Established
48043,2/20/2012,Pharmaceutical,Established
48044,2/20/2012,Grocery,Established
48048,2/20/2012,Pharmaceutical,Established
48052,2/20/2012,Grocery,Established
48053,2/20/2012,Pharmaceutical,Established
48054,2/20/2012,Flowers & Plants,Established
48056,2/20/2012,Grocery,Established
48057,2/20/2012,Pharmaceutical,Established
48059,2/20/2012,Pharmaceutical,Established
48061,2/20/2012,Grocery,Local
48062,2/20/2012,Pharmaceutical,Established
48063,2/20/2012,Pharmaceutical,Established
48065,2/20/2012,Natural Products,Established
48067,2/20/2012,Pharmaceutical,Established
48069,2/20/2012,Grocery,Local
48070,2/20/2012,Pharmaceutical,Established
48072,2/21/2012,Pharmaceutical,Established
48073,2/21/2012,Grocery,Established
48074,2/21/2012,Grocery,Established
48075,2/21/2012,Grocery,Established
48076,2/21/2012,Meat,Established
48077,2/21/2012,Grocery,Established
48083,2/21/2012,Pharmaceutical,Established
48085,2/21/2012,Grocery,Established
48086,2/22/2012,Pharmaceutical,Established
48087,2/22/2012,Meat,Established
48088,2/22/2012,Grocery,Local
48089,2/22/2012,Pharmaceutical,Established
48090,2/21/2012,Grocery,Established
48091,2/21/2012,Pharmaceutical,Established
48094,2/21/2012,Pharmaceutical,Established
48095,2/21/2012,Pharmaceutical,Established
48096,2/21/2012,Packaged Meat,Established
48098,2/21/2012,Grocery,Established
48100,2/21/2012,Grocery,Established
48101,2/22/2012,Natural Products,Established
48102,2/22/2012,Skin & Hair Care,Local
48104,2/21/2012,Pharmaceutical,Established
48108,2/21/2012,Grocery,Established
48109,2/21/2012,Packaged Meat,Established
48110,2/22/2012,Pharmaceutical,Established
48111,2/22/2012,Grocery,Established
48112,2/22/2012,Grocery,Established
48113,2/22/2012,Grocery,Established
48114,2/22/2012,Pharmaceutical,Established
48117,2/22/2012,Grocery,Established
48119,2/21/2012,Grocery,Established
48120,2/21/2012,Grocery,Established
48122,2/21/2012,"Dairy, Juices & Snacks",Established
48123,2/21/2012,Seafood,Local
48125,2/21/2012,Pharmaceutical,Established
48128,2/21/2012,Grocery,Established
48130,2/21/2012,Flowers & Plants,Established
48131,2/21/2012,Pharmaceutical,Established
48132,2/21/2012,Grocery,Established
48133,2/21/2012,Pharmaceutical,Established
48134,2/21/2012,Grocery,Established
48139,2/21/2012,Grocery,Established
48140,2/21/2012,Grocery,Established
48141,2/21/2012,Pharmaceutical,Established
48142,2/21/2012,Pharmaceutical,Established
48143,2/21/2012,Prepared Food,Established
48146,2/22/2012,Grocery,Established
48147,2/22/2012,Pharmaceutical,Established
48148,2/22/2012,Pharmaceutical,Established
48149,2/22/2012,Grocery,Established
48150,2/22/2012,Grocery,Established
48151,2/22/2012,Meat,Established
48152,2/22/2012,Pharmaceutical,Established
48154,2/22/2012,Grocery,Established
48155,2/22/2012,Pharmaceutical,Established
48156,2/22/2012,Pharmaceutical,Established
48157,2/22/2012,Pharmaceutical,Established
48158,2/22/2012,Pharmaceutical,Established
48160,2/22/2012,Grocery,Established
48163,2/22/2012,Grocery,Established
48167,2/22/2012,Grocery,Established
48168,2/22/2012,Pharmaceutical,Established
48173,2/22/2012,Meat,Established
48174,2/21/2012,Bakery,Local
48175,2/21/2012,Grocery,Local
48176,2/21/2012,Pharmaceutical,Established
48177,2/22/2012,Meat,Established
48179,2/22/2012,Pharmaceutical,Established
48181,2/22/2012,Bakery,Local
48183,2/22/2012,Grocery,Established
48184,2/22/2012,Natural Products,Established
48185,2/22/2012,Grocery,Established
48186,2/22/2012,Pharmaceutical,Established
48187,2/22/2012,Pharmaceutical,Established
48188,2/22/2012,Pharmaceutical,Established
48189,2/22/2012,Meat,Established
48191,2/22/2012,Seafood,Established
48192,2/22/2012,Grocery,Established
48195,2/22/2012,Pharmaceutical,Established
48196,2/22/2012,Grocery,Established
48197,2/22/2012,Grocery,Local
48199,2/22/2012,Pharmaceutical,Established
48200,2/22/2012,"Dairy, Juices & Snacks",Local
48202,2/22/2012,Grocery,Established
48203,2/22/2012,"Dairy, Juices & Snacks",Established
48205,2/22/2012,Grocery,Established
48206,2/22/2012,Pharmaceutical,Established
48207,2/22/2012,Pharmaceutical,Established
48208,2/22/2012,Prepared Food,Established
48210,2/22/2012,Grocery,Local
48213,2/22/2012,Pharmaceutical,Established
48215,2/22/2012,Grocery,Established
48216,2/22/2012,"Dairy, Juices & Snacks",Established
48219,2/22/2012,Pharmaceutical,Established
48220,2/22/2012,Bakery,Established
48224,2/22/2012,Grocery,Established
48225,2/22/2012,Bakery,Local
48226,2/22/2012,Prepared Food,Local
48227,2/22/2012,Grocery,Local
48229,2/22/2012,Meat,Established
48232,2/22/2012,Pharmaceutical,Local
48235,2/22/2012,Pharmaceutical,Established
48236,2/22/2012,Pharmaceutical,Established
48237,2/22/2012,Pharmaceutical,Established
48238,2/22/2012,Packaged Meat,Established
48240,2/22/2012,Grocery,Established
48243,2/22/2012,Pharmaceutical,Established
48245,2/22/2012,Grocery,Established
48248,2/22/2012,Pharmaceutical,Established
48249,2/22/2012,Grocery,Established
48250,2/22/2012,Grocery,Established
48253,2/22/2012,"Dairy, Juices & Snacks",Established
48257,2/22/2012,Pharmaceutical,Established
48259,2/22/2012,Grocery,Local
48260,2/22/2012,Skin & Hair Care,Established
48262,2/22/2012,Bakery,Established
48263,2/22/2012,Pharmaceutical,Established
48264,2/22/2012,Grocery,Established
48265,2/22/2012,Pharmaceutical,Local
48266,2/22/2012,Grocery,Established
48267,2/22/2012,Grocery,Established
48268,2/22/2012,Pharmaceutical,Local
48269,2/22/2012,Grocery,Established
48270,2/22/2012,Grocery,Established
48272,2/22/2012,Meat,Established
48273,2/22/2012,Skin & Hair Care,Established
48275,2/22/2012,Grocery,Established
48276,2/22/2012,Packaged Meat,Established
48277,2/22/2012,"Dairy, Juices & Snacks",Established
48278,2/22/2012,Grocery,Established
48279,2/22/2012,Pharmaceutical,Local
48282,2/22/2012,Grocery,Established
48284,2/22/2012,Pharmaceutical,Established
48285,2/22/2012,Grocery,Local
48287,2/22/2012,Pharmaceutical,Established
48288,2/22/2012,Pharmaceutical,Established
48291,2/22/2012,Pharmaceutical,Established
48293,2/22/2012,Grocery,Established
48294,2/22/2012,Grocery,Established
48295,2/22/2012,Pharmaceutical,Established
48298,2/22/2012,Packaged Meat,Established
48300,2/22/2012,Pharmaceutical,Established
48303,2/22/2012,Natural Products,Established
48304,2/22/2012,Grocery,Established
48306,2/22/2012,Prepared Food,Established
48308,2/22/2012,Grocery,Local
48310,2/22/2012,Pharmaceutical,Established
48311,2/21/2012,Grocery,Established
48313,2/21/2012,Grocery,Established
48314,2/21/2012,Prepared Food,Established
48319,2/21/2012,Pharmaceutical,Established
48321,2/21/2012,Pharmaceutical,Established
48323,2/21/2012,Grocery,Local
48324,2/21/2012,Natural Products,Established
48325,2/21/2012,Pharmaceutical,Local
48326,2/21/2012,Pharmaceutical,Established
48328,2/21/2012,Grocery,Established
48329,2/21/2012,Grocery,Local
48332,2/21/2012,Grocery,Established
48333,2/21/2012,Grocery,Established
48334,2/21/2012,Grocery,Established
48335,2/21/2012,"Dairy, Juices & Snacks",Established
48340,2/22/2012,Grocery,Local
48344,2/22/2012,Grocery,Established
48345,2/22/2012,Pharmaceutical,Established
48347,2/22/2012,Alcohol,Established
48349,2/22/2012,Pharmaceutical,Established
48350,2/22/2012,Grocery,Established
48351,2/22/2012,Pharmaceutical,Established
48352,2/22/2012,Grocery,Local
48353,2/22/2012,Packaged Meat,Established
48354,2/22/2012,Pharmaceutical,Established
48356,2/22/2012,Grocery,Established
48358,2/22/2012,Pharmaceutical,Established
48359,2/22/2012,Pharmaceutical,Established
48365,2/22/2012,Pharmaceutical,Established
48366,2/22/2012,Prepared Food,Established
48372,2/22/2012,Grocery,Established
48373,2/22/2012,Grocery,Established
48374,2/22/2012,Pharmaceutical,Established
48375,2/22/2012,Pharmaceutical,Established
48376,2/22/2012,Pharmaceutical,Established
48377,2/22/2012,Grocery,Established
48379,2/22/2012,Garden,Established
48382,2/22/2012,Pharmaceutical,Established
48385,2/22/2012,Natural Products,Established
48389,2/22/2012,Pharmaceutical,Established
48393,2/22/2012,Pharmaceutical,Established
48394,2/22/2012,Grocery,Established
48396,2/22/2012,Meat,Established
48398,2/22/2012,Grocery,Established
48400,2/22/2012,Grocery,Local
48403,2/22/2012,Grocery,Local
48404,2/22/2012,Grocery,Established
48405,2/22/2012,Grocery,Local
48407,2/22/2012,Pharmaceutical,Established
48408,2/22/2012,Flowers & Plants,Established
48409,2/22/2012,Grocery,Local
48410,2/22/2012,Pharmaceutical,Established
48412,2/22/2012,Pharmaceutical,Established
48413,2/22/2012,Pharmaceutical,Established
48414,2/22/2012,Flowers & Plants,Established
48419,2/22/2012,Pharmaceutical,Established
48422,2/22/2012,Packaged Meat,Established
48424,2/22/2012,Pharmaceutical,Established
48425,2/22/2012,Pharmaceutical,Established
48426,2/22/2012,"Dairy, Juices & Snacks",Established
48427,2/22/2012,"Dairy, Juices & Snacks",Established
48428,2/22/2012,Pharmaceutical,Established
48429,2/22/2012,Grocery,Established
48431,2/22/2012,Pharmaceutical,Local
48433,2/22/2012,Grocery,Established
48436,2/22/2012,Grocery,Established
48437,2/22/2012,Grocery,Local
48440,2/22/2012,"Dairy, Juices & Snacks",Established
48441,2/22/2012,Packaged Meat,Established
48442,2/22/2012,Pharmaceutical,Established
48445,2/22/2012,Natural Products,Established
48447,2/22/2012,Grocery,Established
48448,2/22/2012,Grocery,Established
48450,2/22/2012,Grocery,Established
48451,2/22/2012,Packaged Meat,Established
48452,2/22/2012,Pharmaceutical,Established
48454,2/22/2012,Grocery,Established
48455,2/22/2012,Prepared Food,Established
48456,2/22/2012,Meat,Established
48457,2/22/2012,Grocery,Established
48458,2/22/2012,Pharmaceutical,Local
48459,2/22/2012,Pharmaceutical,Established
48461,2/22/2012,"Dairy, Juices & Snacks",Local
48462,2/22/2012,Prepared Food,Established
48463,2/22/2012,Pharmaceutical,Local
48465,2/22/2012,Grocery,Established
48468,2/22/2012,Pharmaceutical,Established
48469,2/22/2012,"Dairy, Juices & Snacks",Established
48470,2/22/2012,Grocery,Local
48474,2/22/2012,Grocery,Established
48475,2/22/2012,Pharmaceutical,Established
48476,2/22/2012,Pharmaceutical,Established
48477,2/22/2012,Pharmaceutical,Established
48480,2/22/2012,Pharmaceutical,Local
48481,2/22/2012,Natural Products,Established
48482,2/22/2012,Grocery,Local
48484,2/22/2012,Grocery,Established
48485,2/22/2012,Grocery,Local
48486,2/22/2012,Grocery,Established
48489,2/21/2012,Grocery,Established
48491,2/21/2012,Pharmaceutical,Established
48492,2/21/2012,Pharmaceutical,Established
48493,2/21/2012,Grocery,Local
48494,2/21/2012,Pharmaceutical,Established
48498,2/21/2012,Prepared Food,Local
48499,2/21/2012,Pharmaceutical,Local
48501,2/21/2012,Grocery,Established
48504,2/21/2012,Pharmaceutical,Established
48505,2/21/2012,Packaged Meat,Established
48506,2/21/2012,Grocery,Established
48507,2/21/2012,Grocery,Established
48510,2/21/2012,Grocery,Established
48511,2/21/2012,Pharmaceutical,Established
48512,2/21/2012,Grocery,Established
48513,2/21/2012,Grocery,Established
48518,2/21/2012,Pharmaceutical,Established
48519,2/21/2012,Pharmaceutical,Established
48520,2/21/2012,Meat,Established
48521,2/21/2012,Pharmaceutical,Established
48522,2/21/2012,"Dairy, Juices & Snacks",Local
48525,2/21/2012,"Dairy, Juices & Snacks",Established
48526,2/21/2012,Grocery,Established
48527,2/21/2012,Grocery,Established
48528,2/21/2012,Pharmaceutical,Established
48530,2/21/2012,Skin & Hair Care,Established
48531,2/21/2012,Grocery,Local
48532,2/21/2012,Meat,Established
48533,2/21/2012,Pharmaceutical,Established
48534,2/21/2012,Pharmaceutical,Established
48536,2/22/2012,Grocery,Local
48538,2/22/2012,Grocery,Established
48539,2/22/2012,Pharmaceutical,Established
48540,2/22/2012,Pharmaceutical,Established
48543,2/22/2012,Pharmaceutical,Established
48545,2/22/2012,Salads,Established
48546,2/22/2012,Grocery,Established
48553,2/22/2012,Pharmaceutical,Local
48555,2/22/2012,Pharmaceutical,Established
48556,2/22/2012,Grocery,Established
48559,2/22/2012,Grocery,Established
48560,2/22/2012,Garden,Established
48563,2/22/2012,Pharmaceutical,Established
48564,2/22/2012,Pharmaceutical,Established
48565,2/22/2012,Pharmaceutical,Local
48568,2/22/2012,Pharmaceutical,Established
48569,2/21/2012,Pharmaceutical,Established
48571,2/21/2012,Pharmaceutical,Established
48574,2/21/2012,"Dairy, Juices & Snacks",Established
48577,2/21/2012,Pharmaceutical,Established
48578,2/21/2012,Prepared Food,Local
48579,2/22/2012,Pharmaceutical,Established
48580,2/21/2012,Grocery,Local
48581,2/21/2012,Grocery,Established
48582,2/21/2012,Natural Products,Established
48583,2/21/2012,Natural Products,Established
48584,2/21/2012,Pharmaceutical,Established
48586,2/21/2012,Grocery,Established
48587,2/21/2012,Grocery,Local
48589,2/21/2012,Grocery,Established
48591,2/21/2012,Grocery,Established
48594,2/21/2012,Grocery,Established
48595,2/21/2012,Grocery,Established
48596,2/21/2012,Pharmaceutical,Established
48597,2/21/2012,Grocery,Established
48599,2/21/2012,Meat,Established
48602,2/22/2012,Grocery,Established
48605,2/22/2012,Pharmaceutical,Local
48608,2/22/2012,Pharmaceutical,Local
48609,2/22/2012,Grocery,Established
48610,2/22/2012,Grocery,Established
48611,2/22/2012,Grocery,Established
48613,2/22/2012,Pharmaceutical,Established
48614,2/22/2012,Skin & Hair Care,Established
48618,2/22/2012,Grocery,Established
48620,2/22/2012,Grocery,Established
48621,2/22/2012,Grocery,Established
48623,2/22/2012,Grocery,Established
48625,2/22/2012,Grocery,Local
48626,2/22/2012,"Dairy, Juices & Snacks",Established
48628,2/22/2012,Pharmaceutical,Local
48629,2/22/2012,Pharmaceutical,Established
48632,2/22/2012,Pharmaceutical,Established
48639,2/22/2012,Grocery,Established
48643,2/22/2012,Grocery,Local
48644,2/22/2012,Grocery,Local
48645,2/22/2012,Grocery,Established
48646,2/22/2012,Prepared Food,Established
48647,2/22/2012,Grocery,Established
48648,2/22/2012,Pharmaceutical,Established
48650,2/22/2012,Pharmaceutical,Established
48651,2/22/2012,Packaged Meat,Established
48652,2/22/2012,Grocery,Established
48654,2/22/2012,Pharmaceutical,Established
48656,2/22/2012,"Dairy, Juices & Snacks",Established
48657,2/21/2012,Meat,Established
48662,2/21/2012,Flowers & Plants,Established
48663,2/21/2012,Skin & Hair Care,Established
48664,2/22/2012,Pharmaceutical,Local
48665,2/22/2012,Grocery,Established
48666,2/22/2012,Meat,Established
48668,2/22/2012,Grocery,Established
48669,2/22/2012,Prepared Food,Established
48670,2/22/2012,Grocery,Established
48671,2/22/2012,Skin & Hair Care,Established
48672,2/22/2012,Grocery,Local
48673,2/22/2012,Grocery,Established
48674,2/22/2012,Grocery,Established
48676,2/21/2012,Grocery,Local
48677,2/21/2012,Grocery,Established
48679,2/21/2012,Pharmaceutical,Established
48683,2/21/2012,Pharmaceutical,Established
48684,2/21/2012,Skin & Hair Care,Established
48685,2/21/2012,Grocery,Established
48687,2/21/2012,Natural Products,Established
48689,2/22/2012,Pharmaceutical,Established
48692,2/22/2012,Grocery,Established
48697,2/22/2012,Grocery,Established
48698,2/22/2012,Grocery,Established
48700,2/22/2012,Grocery,Established
48701,2/21/2012,Grocery,Established
48702,2/21/2012,Grocery,Established
48703,2/21/2012,Pharmaceutical,Established
48705,2/21/2012,Pharmaceutical,Established
48710,2/21/2012,Pharmaceutical,Established
48712,2/21/2012,Grocery,Local
48713,2/21/2012,Natural Products,Established
48714,2/21/2012,Skin & Hair Care,Established
48715,2/21/2012,Pharmaceutical,Established
48716,2/21/2012,Grocery,Established
48717,2/21/2012,Pharmaceutical,Local
48718,2/21/2012,Grocery,Established
48720,2/21/2012,Grocery,Established
48721,2/21/2012,Bakery,Local
48722,2/21/2012,Grocery,Established
48723,2/21/2012,Bakery,Established
48724,2/21/2012,Pharmaceutical,Established
48725,2/21/2012,Grocery,Established
48726,2/21/2012,"Dairy, Juices & Snacks",Established
48727,2/21/2012,Pharmaceutical,Established
48728,2/22/2012,Grocery,Established
48731,2/22/2012,Grocery,Established
48733,2/22/2012,Pharmaceutical,Established
48734,2/22/2012,Pharmaceutical,Established
48735,2/22/2012,Packaged Meat,Established
48736,2/22/2012,Natural Products,Established
48738,2/22/2012,Grocery,Established
48739,2/22/2012,Grocery,Established
48740,2/22/2012,Grocery,Established
48741,2/22/2012,Pharmaceutical,Established
48742,2/21/2012,Pharmaceutical,Established
48743,2/21/2012,Grocery,Established
48744,2/21/2012,Grocery,Established
48746,2/21/2012,Meat,Established
48748,2/21/2012,Grocery,Established
48749,2/21/2012,Meat,Established
48750,2/21/2012,Pharmaceutical,Established
48751,2/21/2012,Grocery,Established
48752,2/21/2012,Grocery,Established
48753,2/21/2012,Pharmaceutical,Established
48754,2/21/2012,Pharmaceutical,Established
48755,2/21/2012,Packaged Meat,Established
48757,2/21/2012,Skin & Hair Care,Local
48759,2/21/2012,Pharmaceutical,Established
48760,2/21/2012,Grocery,Established
48761,2/21/2012,Grocery,Established
48766,2/21/2012,Grocery,Established
48767,2/21/2012,Pharmaceutical,Established
48768,2/21/2012,Grocery,Local
48769,2/21/2012,Pharmaceutical,Established
48770,2/21/2012,Packaged Meat,Established
48771,2/21/2012,Pharmaceutical,Established
48773,2/21/2012,Prepared Food,Established
48774,2/21/2012,Pharmaceutical,Established
48777,2/21/2012,Skin & Hair Care,Established
48779,2/21/2012,Pharmaceutical,Established
48783,2/21/2012,Grocery,Established
48785,2/21/2012,Grocery,Established
48789,2/21/2012,Packaged Meat,Established
48791,2/21/2012,Meat,Established
48792,2/21/2012,Prepared Food,Established
48793,2/21/2012,Pharmaceutical,Established
48794,2/21/2012,Grocery,Local
48795,2/21/2012,Pharmaceutical,Established
48796,2/21/2012,Seafood,Local
48797,2/21/2012,Pharmaceutical,Established
48799,2/21/2012,Pharmaceutical,Established
48801,2/21/2012,Grocery,Established
48802,2/21/2012,Pharmaceutical,Established
48805,2/21/2012,Pharmaceutical,Established
48806,2/21/2012,Pharmaceutical,Established
48807,2/21/2012,"Dairy, Juices & Snacks",Established
48808,2/21/2012,Skin & Hair Care,Established
48809,2/21/2012,Grocery,Established
48810,2/21/2012,Grocery,Local
48812,2/21/2012,Grocery,Local
48813,2/21/2012,Pharmaceutical,Established
48814,2/21/2012,Pharmaceutical,Established
48817,2/21/2012,Pharmaceutical,Established
48818,2/21/2012,Grocery,Local
48819,2/21/2012,Pharmaceutical,Established
48820,2/21/2012,Flowers & Plants,Established
48821,2/21/2012,Pharmaceutical,Established
48824,2/21/2012,Pharmaceutical,Established
48825,2/22/2012,Alcohol,Established
48826,2/22/2012,Grocery,Established
48827,2/22/2012,Skin & Hair Care,Established
48828,2/22/2012,Pharmaceutical,Established
48829,2/22/2012,Grocery,Established
48830,2/22/2012,Grocery,Local
48831,2/22/2012,Grocery,Established
48834,2/22/2012,Grocery,Established
48835,2/22/2012,Grocery,Local
48839,2/22/2012,Grocery,Established
48840,2/22/2012,Pharmaceutical,Established
48841,2/22/2012,Grocery,Local
48844,2/22/2012,Pharmaceutical,Established
48847,2/22/2012,Grocery,Established
48849,2/22/2012,Grocery,Established
48850,2/22/2012,Pharmaceutical,Established
48855,2/22/2012,"Dairy, Juices & Snacks",Established
48856,2/22/2012,Grocery,Established
48857,2/22/2012,Grocery,Established
48858,2/22/2012,Packaged Meat,Established
48859,2/22/2012,Grocery,Established
48861,2/22/2012,Grocery,Local
48865,2/22/2012,Pharmaceutical,Established
48866,2/22/2012,Prepared Food,Established
48867,2/22/2012,Pharmaceutical,Established
48868,2/22/2012,Pharmaceutical,Established
48869,2/22/2012,Grocery,Established
