id	campaign_id	customer_id	redemption_status
57272	13	627	0
57273	13	1246	1
57275	8	1311	0
57277	30	362	0
57278	8	141	0
57280	13	30	0
57281	8	179	0
57282	29	865	0
57284	12	1298	0
57286	13	356	0
57287	8	7	1
57288	13	194	0
57289	8	666	0
57290	10	1224	0
57291	8	854	0
57292	6	1364	0
57294	8	944	0
57295	7	1056	0
57296	30	313	0
57298	13	1215	0
57300	13	452	0
57302	30	19	0
57303	9	288	0
57304	13	1189	0
57305	26	876	0
57307	7	473	0
57311	26	989	0
57312	26	204	0
57313	28	1140	0
57315	30	1384	0
57318	13	111	0
57320	13	1403	0
57321	26	368	0
57322	8	832	0
57324	13	1173	0
57326	30	263	0
57328	13	820	0
57331	13	1236	0
57332	8	1341	0
57333	30	1401	0
57335	9	1460	0
57336	13	745	0
57337	8	149	0
57338	5	1522	0
57342	8	1201	0
57343	29	1276	0
57344	8	309	0
57346	30	797	0
57348	13	483	0
57349	8	519	0
57350	13	561	0
57352	8	317	0
57353	13	711	0
57355	13	1008	0
57357	9	814	0
57358	4	784	0
57362	13	1068	0
57363	8	119	0
57364	13	1168	0
57365	30	833	0
57366	13	521	0
57367	8	480	0
57368	13	787	0
57369	4	483	0
57370	3	1457	1
57371	26	1323	0
57373	8	607	0
57374	26	11	0
57376	13	1212	0
57378	10	828	0
57379	13	700	0
57381	30	974	0
57382	13	874	0
57383	29	338	0
57384	13	553	0
57387	8	1528	0
57391	8	577	0
57392	13	1461	0
57395	10	1419	0
57396	8	204	0
57397	29	1444	0
57398	13	543	0
57405	27	1469	0
57407	13	1537	0
57408	8	1284	0
57410	13	733	0
57416	8	520	0
57417	8	1347	0
57418	13	1070	0
57419	8	900	0
57420	13	1519	0
57423	13	1109	0
57424	8	687	0
57425	13	502	0
57427	5	73	0
57428	8	106	0
57430	8	1178	0
57431	8	85	0
57432	8	1104	0
57433	7	917	0
57434	13	906	0
57435	8	453	0
57436	8	574	0
57437	13	382	0
57439	7	1494	0
57441	12	1026	0
57442	28	401	0
57443	8	1580	0
57444	13	937	0
57445	13	632	0
57446	8	498	0
57448	29	786	0
57449	13	1061	0
57450	8	806	0
57451	30	117	0
57452	30	1351	0
57453	30	1408	0
57454	30	857	0
57455	5	375	0
57456	9	1068	0
57458	6	596	0
57460	13	835	0
57461	8	1109	0
57462	8	826	0
57465	30	38	0
57466	13	1239	0
57467	13	900	0
57468	13	964	0
57469	11	844	0
57471	13	632	0
57472	13	623	0
57474	8	355	0
57476	8	700	0
57477	29	7	0
57479	13	744	0
57480	8	792	0
57481	12	587	0
57482	13	489	0
57483	13	427	0
57484	8	951	0
57488	28	1140	0
57490	13	1214	0
57491	8	506	0
57498	8	1405	0
57501	13	8	0
57502	13	876	0
57503	8	1245	0
57505	11	431	0
57506	30	1010	0
57507	13	1522	0
57508	5	234	0
57509	8	614	0
57510	29	1045	0
57512	4	7	0
57516	8	648	0
57517	8	1579	0
57519	13	996	0
57520	29	1329	0
57521	13	434	0
57522	8	1087	0
57525	9	1486	0
57528	13	221	0
57529	12	1457	0
57530	26	444	0
57532	8	136	0
57533	13	24	0
57535	13	1214	0
57537	10	1574	0
57538	7	1252	0
57539	8	1185	0
57540	26	1132	0
57541	8	823	0
57542	5	1170	0
57543	13	596	0
57545	8	60	0
57546	30	1029	0
57549	30	834	0
57550	29	23	0
57551	10	621	0
57552	30	1357	0
57554	9	42	0
57555	4	1232	0
57556	8	1056	0
57557	26	163	0
57558	29	1195	0
57559	30	590	0
57560	13	736	0
57561	13	729	0
57563	8	1292	0
57565	30	99	0
57568	13	143	0
57569	30	321	0
57570	8	144	0
57572	13	227	0
57573	13	1472	0
57575	8	645	0
57579	8	666	0
57580	30	1087	0
57581	2	1071	0
57583	30	1415	0
57584	8	529	0
57586	13	1566	0
57587	7	1573	0
57588	11	1060	0
57590	30	263	0
57592	8	1232	0
57594	13	9	0
57596	13	1543	0
57598	13	912	0
57599	30	1357	0
57602	13	390	0
57603	10	378	0
57605	9	924	0
57611	29	1165	0
57612	8	225	0
57613	10	1182	0
57614	9	1198	0
57615	8	824	0
57616	13	672	0
57620	13	1158	0
57621	13	488	0
57624	12	911	0
57629	13	276	0
57630	13	1493	0
57631	13	527	0
57632	12	676	0
57633	8	549	0
57634	26	457	0
57636	11	255	0
57637	1	401	0
57638	8	108	0
57639	13	877	0
57641	30	550	0
57642	13	229	0
57643	5	414	0
57645	10	7	0
57648	8	1046	0
57651	9	211	0
57652	8	171	0
57653	26	1203	0
57656	8	1544	0
57657	8	688	0
57658	9	1264	0
57660	11	440	0
57661	11	1246	0
57662	8	756	0
57665	30	11	0
57669	8	754	0
57670	8	528	0
57671	8	63	0
57672	8	952	0
57673	8	288	0
57674	8	691	0
57676	26	283	0
57677	8	1537	0
57679	8	1193	0
57681	13	680	0
57682	13	1403	0
57683	29	525	0
57685	8	446	0
57688	13	748	0
57690	12	704	0
57692	13	1433	0
57696	30	1564	0
57698	26	151	0
57702	26	86	0
57703	8	40	0
57706	10	1550	0
57707	13	275	0
57708	5	1366	0
57710	10	737	0
57712	8	1197	0
57713	8	781	0
57714	26	98	0
57715	26	876	0
57716	2	1191	0
57717	13	1526	0
57718	8	409	0
57719	10	1557	0
57720	8	1119	0
57723	11	381	0
57725	13	37	0
57726	7	185	0
57727	26	1291	0
57728	9	1273	0
57730	7	1446	0
57734	8	384	0
57735	8	457	0
57736	8	806	0
57739	8	155	0
57740	13	45	0
57745	12	676	0
57750	26	1333	0
57751	4	1567	0
57752	8	316	0
57753	8	1349	0
57755	8	461	0
57759	8	1458	0
57760	11	270	0
57761	13	495	0
57762	13	633	0
57763	8	289	0
57764	8	740	0
57765	13	713	0
57767	2	1012	0
57768	26	725	0
57769	8	1405	0
57770	13	672	0
57772	10	686	0
57774	8	711	0
57775	29	1252	0
57777	10	839	0
57778	8	1178	0
57779	30	1191	0
57780	7	53	0
57781	8	1072	0
57782	9	865	0
57783	13	560	0
57784	13	1491	0
57785	13	741	0
57787	12	1349	0
57790	12	649	0
57791	9	265	0
57792	8	741	0
57793	30	436	0
57795	13	690	0
57796	30	615	0
57797	8	1180	0
57798	13	799	0
57800	13	763	0
57801	12	869	0
57802	8	775	0
57805	8	1007	0
57806	8	487	0
57807	26	283	0
57808	7	609	0
57809	29	1485	0
57810	26	706	0
57812	8	1172	0
57813	8	724	0
57814	8	573	0
57816	8	598	0
57818	8	905	0
57819	30	162	0
57820	11	515	0
57823	13	1477	0
57824	8	40	0
57825	29	1140	0
57826	3	590	0
57828	13	1551	0
57829	27	1463	0
57830	4	784	0
57831	29	1041	0
57832	11	331	0
57834	29	117	0
57835	13	1096	0
57837	9	1515	0
57838	8	1233	0
57840	13	609	0
57841	8	737	0
57845	8	332	0
57848	8	115	0
57850	8	1581	0
57851	13	108	0
57853	6	60	0
57854	9	1142	0
57856	30	313	0
57857	8	852	0
57858	13	281	0
57859	8	243	0
57860	8	1025	0
57861	13	1497	0
57862	13	294	0
57863	8	37	0
57864	13	30	0
57866	8	918	0
57870	9	466	0
57871	9	825	0
57873	13	630	0
57874	13	729	0
57875	13	1332	0
57876	8	177	0
57877	12	394	0
57878	8	1444	0
57879	30	1258	0
57884	13	3	0
57888	13	1118	0
57890	8	1555	0
57891	26	1522	0
57892	26	1224	0
57893	8	666	0
57894	11	1489	0
57895	30	311	0
57897	26	245	0
57899	13	353	0
57901	8	435	0
57904	7	385	0
57905	13	804	0
57906	8	654	0
57908	13	373	0
57910	29	152	0
57912	13	1341	0
57913	13	352	0
57914	13	1186	0
57915	8	1218	0
57916	13	510	0
57921	13	47	0
57923	5	1358	0
57924	30	262	0
57927	12	731	0
57930	8	866	0
57931	30	262	0
57933	12	1182	0
57934	8	1403	0
57936	8	1403	0
57937	13	905	0
57938	10	761	0
57939	12	655	0
57941	13	110	0
57945	8	959	0
57946	26	204	0
57947	29	1252	0
57950	30	846	0
57951	8	1496	0
57953	13	1341	0
57954	8	722	0
57956	8	234	0
57957	26	1384	0
57958	8	1297	0
57959	13	351	0
57964	13	324	0
57969	8	257	0
57970	13	630	0
57976	13	1193	0
57977	8	413	0
57979	8	266	0
57980	29	1007	0
57982	8	1480	0
57983	13	545	0
57984	11	33	0
57987	13	878	0
57988	26	1555	0
57989	4	1574	0
57990	8	1383	0
57991	26	1333	1
57992	8	159	0
57994	29	338	0
57995	9	561	0
57996	5	676	0
57997	13	1034	0
57998	8	31	0
58003	5	557	0
58004	8	246	0
58005	13	946	0
58011	8	758	0
58014	8	411	0
58016	13	456	0
58020	11	834	0
58023	8	156	0
58024	8	1136	0
58025	30	576	0
58026	30	935	0
58028	29	1106	0
58030	13	269	0
58032	13	82	0
58033	10	1092	0
58034	13	561	0
58035	11	378	0
58036	8	501	0
58038	8	763	0
58039	26	849	0
58040	10	464	0
58042	13	276	1
58043	8	366	1
58044	13	1321	0
58046	11	1372	0
58048	11	638	0
58049	13	1237	0
58050	8	1408	0
58054	26	265	0
58056	30	578	0
58057	8	361	0
58058	13	602	0
58059	5	566	0
58061	11	625	0
58062	26	1107	0
58063	3	1192	0
58065	13	314	0
58070	28	1387	0
58071	29	875	0
58075	8	1044	0
58077	8	740	0
58078	8	643	0
58082	9	1332	0
58083	11	694	0
58084	30	874	0
58085	29	637	0
58086	8	19	0
58087	10	458	0
58088	8	784	0
58090	8	1457	0
58092	29	863	0
58094	29	1099	0
58095	10	1441	0
58099	8	1144	0
58100	8	850	0
58101	8	1450	0
58102	8	643	0
58104	29	23	0
58105	13	652	0
58106	13	667	0
58109	26	58	0
58110	30	1378	0
58113	13	1403	0
58114	8	992	0
58116	13	660	0
58117	30	922	0
58118	7	609	0
58119	7	1146	0
58120	8	1528	0
58123	8	1047	0
58125	26	1267	0
58126	8	1343	0
58127	26	196	0
58128	8	181	0
58129	8	553	0
58130	30	1430	0
58133	13	1311	0
58136	13	243	0
58137	8	1474	0
58138	9	575	0
58139	8	683	0
58142	7	418	0
58143	13	1131	0
58144	8	1271	0
58145	8	1505	0
58148	13	1208	0
58149	13	447	0
58150	8	120	0
58152	3	1140	0
58154	8	461	0
58155	29	484	0
58156	8	514	0
58160	9	580	0
58161	8	621	0
58162	26	1401	0
58163	8	1145	0
58164	13	514	0
58165	8	133	0
58167	29	19	0
58169	8	408	0
58170	13	1298	0
58171	26	425	0
58172	8	570	0
58174	13	1073	0
58175	8	1252	0
58176	13	733	0
58180	8	25	0
58182	29	786	0
58183	7	1537	0
58184	26	1170	0
58185	13	627	0
58187	13	835	0
58188	30	891	0
58191	13	1212	0
58192	8	1321	0
58195	5	569	0
58196	11	1061	0
58197	13	1350	0
58198	13	1152	0
58199	7	700	0
58200	8	1392	0
58201	13	789	0
58203	13	998	0
58206	7	669	0
58207	30	362	0
58208	26	1513	0
58210	13	108	0
58212	12	555	0
58215	13	498	0
58216	9	580	0
58218	10	367	0
58220	8	43	0
58221	13	812	0
58225	8	843	0
58226	8	1008	0
58227	13	203	0
58229	13	1369	0
58231	8	242	0
58234	13	700	0
58237	13	489	0
58238	8	1374	0
58239	3	432	0
58240	8	246	0
58244	13	209	0
58246	13	851	0
58247	13	164	0
58249	26	303	0
58250	13	1168	0
58251	8	1374	0
58253	13	1345	0
58254	8	623	0
58255	29	181	0
58256	8	1135	0
58257	13	41	0
58258	5	1393	0
58260	12	536	0
58262	9	316	0
58265	8	10	0
58267	12	92	0
58271	26	1012	0
58272	10	1259	0
58275	13	1302	0
58277	4	300	0
58278	26	493	0
58279	10	809	0
58280	13	274	0
58281	13	394	0
58282	30	1384	0
58284	26	196	0
58285	8	692	0
58286	7	369	0
58287	8	1209	0
58288	13	862	0
58289	29	1140	0
58291	13	962	0
58293	11	1343	0
58294	12	538	0
58295	8	345	0
58296	26	732	0
58298	13	575	0
58301	13	1072	0
58302	29	102	0
58304	7	21	0
58305	8	413	0
58308	29	795	0
58309	13	1399	0
58310	8	113	0
58313	8	1153	0
58316	8	509	0
58317	10	1404	0
58319	13	1232	0
58320	5	1332	0
58321	9	151	0
58322	3	1025	0
58325	13	592	0
58326	8	13	0
58328	8	206	0
58329	30	745	0
58330	7	927	0
58335	8	875	0
58336	13	626	0
58339	13	623	0
58340	30	531	0
58341	26	1239	0
58342	30	430	0
58343	30	733	0
58344	30	1258	0
58346	8	658	0
58348	26	72	0
58350	13	650	0
58353	8	614	0
58354	26	1347	0
58355	12	452	0
58356	8	725	0
58357	13	1109	0
58358	9	894	0
58359	9	1110	0
58361	8	218	0
58363	8	1016	0
58365	2	1241	0
58366	7	992	0
58367	26	576	0
58369	13	867	0
58371	30	1046	0
58374	13	1452	0
58375	5	585	0
58376	30	290	0
58379	3	725	0
58384	13	917	0
58386	30	99	0
58388	30	607	0
58389	8	179	0
58390	12	167	0
58392	13	1016	0
58393	8	381	0
58394	29	1055	0
58396	13	1298	0
58397	29	338	0
58400	26	975	0
58401	13	1255	0
58402	30	1554	0
58403	10	987	0
58404	13	269	0
58406	8	32	0
58407	8	653	0
58408	12	1382	0
58410	12	432	0
58412	11	1386	0
58413	12	569	0
58415	8	287	0
58417	8	1376	0
58418	26	891	0
58421	12	782	0
58422	8	1182	0
58423	8	86	0
58425	8	1444	0
58427	11	1103	0
58428	8	1039	0
58429	27	787	0
58431	5	958	0
58432	8	1051	0
58433	30	88	0
58434	30	1017	0
58436	8	909	0
58437	9	471	0
58439	26	795	0
58440	11	627	0
58442	8	386	0
58445	9	99	0
58447	8	1381	0
58449	8	554	0
58450	8	188	0
58451	8	1231	0
58455	8	794	0
58457	26	804	0
58458	13	919	0
58460	13	1365	0
58462	8	876	0
58463	3	1534	0
58464	13	994	0
58466	12	1491	0
58469	8	1514	0
58470	9	71	0
58474	12	1382	0
58478	8	1433	0
58479	8	762	0
58481	30	275	0
58483	13	535	0
58485	13	321	0
58486	13	1118	0
58487	29	19	0
58488	9	555	0
58491	13	839	0
58492	4	748	0
58495	11	839	0
58498	9	804	0
58499	13	1054	0
58500	26	1298	0
58501	13	389	0
58502	13	937	0
58504	26	233	0
58505	26	460	0
58509	8	855	0
58510	10	226	0
58511	5	1231	0
58515	13	711	0
58516	13	1551	0
58520	12	439	0
58523	10	1494	0
58526	13	413	0
58527	30	1146	0
58528	8	1161	0
58530	8	402	0
58532	8	12	0
58534	3	590	0
58536	11	726	0
58537	13	1184	0
58539	26	1568	0
58540	9	1386	0
58543	13	709	0
58544	8	944	0
58547	26	189	0
58548	13	1372	0
58552	8	1246	0
58554	13	593	0
58555	26	1549	0
58556	9	1185	0
58558	8	1172	0
58560	8	1144	0
58561	13	1195	0
58562	2	635	0
58564	26	1508	0
58565	30	1236	0
58566	3	67	0
58567	13	235	0
58569	8	1208	0
58570	7	1536	0
58571	13	932	0
58572	26	1310	0
58574	13	632	0
58577	8	389	0
58581	13	657	0
58583	10	1246	0
58586	8	1092	0
58588	13	1578	0
58593	8	848	0
58594	30	823	0
58595	13	1359	0
58596	29	943	0
58597	30	814	0
58598	11	694	0
58599	29	479	0
58602	13	766	1
58603	26	283	0
58605	8	456	0
58607	26	425	0
58608	8	571	0
58609	13	93	0
58610	8	711	0
58612	11	1460	0
58613	9	561	0
58614	13	452	1
58615	26	787	0
58616	29	181	0
58617	13	749	0
58620	30	1014	0
58621	12	911	0
58622	30	121	0
58623	8	670	0
58624	26	1565	0
58629	11	240	0
58633	13	1033	0
58634	8	45	0
58635	13	1304	0
58636	12	366	0
58638	13	731	0
58642	13	894	0
58643	26	1469	0
58647	8	838	0
58649	26	365	0
58650	30	437	0
58651	8	886	0
58652	12	1473	0
58653	13	926	0
58659	8	891	0
58660	30	1290	0
58662	13	1366	0
58664	13	75	0
58665	9	861	0
58666	13	691	0
58667	26	927	0
58670	8	95	0
58671	30	1309	0
58672	12	482	0
58673	13	173	0
58676	13	892	0
58679	13	47	0
58680	8	704	0
58681	8	915	0
58682	13	527	0
58683	13	828	0
58684	11	763	0
58685	26	384	0
58686	10	1378	0
58687	11	1520	0
58690	26	1029	0
58692	13	810	0
58693	13	1487	0
58694	9	1467	0
58695	8	1560	0
58696	8	631	0
58697	30	1462	0
58698	29	262	0
58699	8	85	0
58701	29	943	0
58702	8	1313	0
58704	8	719	0
58705	26	758	0
58708	12	555	0
58709	13	1259	0
58710	13	1446	0
58712	8	366	0
58714	8	339	0
58715	8	390	0
58717	3	1457	0
58722	9	1216	1
58725	13	445	0
58726	13	473	0
58729	26	1140	0
58730	13	864	0
58732	26	1287	0
58734	26	444	0
58736	4	891	0
58737	8	435	0
58738	5	1092	0
58741	8	1033	0
58743	7	602	0
58745	8	3	0
58746	8	487	0
58747	30	648	0
58749	12	821	0
58752	13	810	0
58753	8	556	0
58755	8	50	0
58756	9	368	0
58757	13	85	0
58758	2	435	0
58761	29	1036	0
58767	29	876	0
58768	13	1473	0
58769	11	862	0
58770	13	1334	0
58773	8	549	0
58774	13	996	0
58776	13	422	0
58777	13	1399	0
58778	8	658	0
58779	13	859	0
58780	8	1352	0
58781	8	350	0
58782	26	1415	0
58783	26	361	0
58784	8	1573	0
58790	29	207	0
58795	11	331	0
58796	29	102	0
58797	30	683	0
58802	10	1259	0
58804	13	1507	0
58805	30	1238	0
58806	9	24	0
58807	11	1144	0
58808	13	623	0
58809	2	21	0
58810	13	82	0
58811	30	814	0
58812	13	356	0
58813	8	1331	0
58814	13	906	0
58815	8	758	0
58816	9	489	0
58817	7	299	0
58818	9	1218	0
58819	10	1302	0
58820	11	962	0
58823	8	1185	0
58825	8	128	0
58826	1	63	0
58827	13	663	0
58828	30	19	0
58829	13	602	0
58830	9	468	0
58831	13	196	0
58834	13	1315	0
58835	9	1467	0
58838	13	63	0
58839	5	923	0
58840	8	542	0
58842	28	1387	0
58845	29	556	0
58846	11	80	0
58847	30	565	0
58849	3	1140	0
58850	13	1340	1
58851	8	573	0
58852	13	1166	0
58853	27	1192	0
58854	13	852	0
58856	13	966	0
58859	13	478	0
58860	8	791	0
58861	8	444	0
58864	13	1165	0
58866	13	464	0
58868	30	596	0
58870	2	833	0
58871	29	57	0
58874	29	1324	0
58875	12	1418	0
58882	8	1565	0
58884	8	1397	0
58886	8	1357	0
58887	8	1411	0
58888	30	1357	0
58889	26	1061	0
58890	8	1202	0
58895	9	749	0
58897	29	1432	0
58898	5	1366	0
58899	13	1536	0
58901	30	1467	0
58902	30	1087	0
58903	13	1357	0
58904	8	1142	0
58905	13	1065	0
58907	29	1212	0
58908	7	1070	0
58912	7	63	0
58913	8	27	0
58916	8	1123	0
58918	13	555	0
58919	8	1493	0
58921	8	1119	0
58922	8	453	0
58923	30	426	0
58927	13	521	0
58928	8	684	0
58929	13	459	0
58930	8	941	0
58931	13	297	0
58933	8	508	0
58934	8	67	0
58935	8	1396	0
58936	30	946	0
58940	13	1472	0
58941	29	117	0
58942	26	393	0
58943	13	881	0
58944	13	550	0
58945	9	495	0
58948	13	1174	0
58951	13	1365	0
58952	26	1436	0
58954	9	556	0
58956	8	265	0
58957	13	231	0
58959	13	426	0
58962	8	493	0
58963	13	776	0
58964	4	1017	0
58966	26	1469	0
58967	8	837	0
58968	5	688	0
58970	30	797	0
58972	8	1549	1
58974	13	134	0
58975	13	1318	0
58976	13	501	0
58980	12	362	0
58981	8	381	0
58982	9	553	0
58990	8	243	0
58993	26	402	0
58994	13	844	0
58997	9	661	0
58999	13	871	0
59000	12	664	0
59004	13	821	0
59005	9	1505	0
59006	8	616	0
59011	8	1169	0
59012	30	451	0
59013	26	632	0
59015	13	305	0
59016	7	1494	0
59017	8	309	0
59018	4	754	0
59019	8	613	0
59020	3	67	0
59021	13	82	1
59022	7	446	0
59024	13	571	0
59025	13	1134	0
59028	30	1497	0
59031	26	1401	0
59032	8	454	0
59033	29	656	0
59034	8	1006	0
59035	30	637	0
59036	8	1444	0
59039	9	1558	0
59041	5	1470	0
59043	11	1023	0
59045	8	357	0
59046	13	582	0
59047	13	864	0
59050	2	196	0
59051	8	1400	0
59052	13	1166	0
59053	13	111	0
59054	8	17	0
59056	11	1215	0
59058	13	1082	0
59060	13	1251	0
59061	8	1058	0
59062	7	637	0
59063	8	264	0
59067	13	1031	0
59068	8	392	0
59070	7	180	0
59071	30	283	1
59072	4	1549	0
59073	8	923	0
59075	13	1082	0
59076	8	50	0
59081	8	186	0
59082	8	745	0
59084	26	569	0
59087	8	1573	0
59091	8	377	0
59092	26	675	0
59093	7	446	0
59095	8	994	0
59097	13	36	0
59100	10	1351	0
59101	13	413	0
59102	8	320	0
59103	13	1409	0
59104	3	1140	0
59106	29	1167	0
59109	8	659	0
59110	8	1272	0
59112	9	1218	0
59113	7	732	0
59115	8	959	0
59116	13	49	0
59117	29	973	0
59118	13	1114	0
59120	13	1083	0
59121	8	1231	0
59122	8	356	0
59123	8	317	1
59124	13	956	0
59127	8	304	0
59130	13	506	0
59133	13	71	0
59134	8	106	0
59135	13	566	0
59136	8	47	0
59137	12	467	0
59138	26	998	0
59139	8	731	0
59140	3	1457	0
59141	4	242	0
59142	8	742	0
59143	29	1140	0
59144	8	303	0
59145	8	458	0
59147	30	15	0
59149	8	1317	0
59153	13	200	0
59155	13	413	0
59156	30	957	0
59157	13	801	0
59158	8	1025	0
59161	13	1519	0
59162	8	879	0
59164	12	1325	0
59166	13	1202	0
59167	13	821	0
59169	8	1427	0
59170	10	737	0
59171	13	679	0
59172	13	1060	0
59174	8	1008	0
59175	13	982	0
59177	13	221	0
59182	9	814	0
59183	8	149	0
59185	8	654	0
59186	8	434	0
59188	12	520	0
59190	11	844	0
59192	7	883	0
59193	8	1241	0
59195	8	1201	0
59196	30	1079	0
59197	26	679	0
59200	13	536	0
59202	8	752	0
59203	8	127	0
59204	10	844	0
59207	30	1086	0
59209	13	392	0
59211	13	1323	0
59212	28	1025	0
59213	8	276	0
59214	13	756	0
59215	13	930	0
59217	13	905	0
59218	8	1127	0
59220	13	1255	0
59222	8	647	0
59223	30	1288	0
59226	8	1360	0
59228	8	926	0
59229	8	538	0
59234	13	1566	0
59235	29	81	0
59236	13	1372	0
59237	11	1031	0
59238	26	293	0
59239	29	338	0
59242	30	273	0
59243	13	578	0
59244	13	921	0
59245	13	202	0
59246	13	1384	0
59248	10	494	0
59249	13	462	0
59250	13	1014	0
59256	13	279	0
59257	13	754	0
59259	12	1084	0
59260	7	269	0
59261	9	1372	0
59265	30	450	0
59267	13	679	0
59270	13	1496	0
59271	13	644	0
59272	13	1388	0
59273	13	89	0
59274	10	809	0
59275	8	1347	0
59276	13	1263	0
59277	8	1450	0
59278	8	1573	0
59279	13	127	0
59280	8	41	0
59281	8	127	0
59286	11	446	0
59287	13	1239	0
59289	13	1377	0
59290	30	235	0
59291	8	891	0
59293	8	706	0
59295	13	635	0
59296	8	56	0
59297	13	977	0
59298	30	890	0
59300	2	675	0
59301	13	499	0
59302	30	766	0
59305	30	713	0
59307	13	499	0
59308	11	924	0
59310	10	1494	0
59313	30	236	0
59314	8	1093	0
59315	8	1375	0
59317	7	320	0
59323	9	753	0
59324	26	801	0
59327	13	875	0
59328	8	1019	0
59331	8	569	0
59333	28	234	0
59335	13	14	0
59336	13	1005	0
59337	13	1360	0
59339	10	1574	0
59340	13	665	0
59341	26	834	0
59343	12	305	0
59344	8	195	0
59345	8	623	0
59350	7	186	0
59351	13	329	0
59353	5	1263	0
59358	13	546	0
59359	29	1106	0
59361	8	677	0
59362	26	111	0
59367	26	1387	0
59371	29	136	0
59372	8	1201	0
59374	11	1031	0
59375	8	489	0
59377	8	15	0
59378	26	1290	0
59379	10	844	0
59380	8	1056	0
59381	13	1210	1
59383	8	462	0
59387	13	767	0
59390	11	228	0
59391	13	1369	0
59392	9	1463	0
59393	8	1161	0
59394	29	1029	0
59396	7	179	0
59397	13	381	0
59398	8	208	0
59399	26	1467	0
59402	13	1250	1
59403	11	1366	0
59405	8	1543	0
59406	13	1345	0
59407	4	621	0
59408	9	1500	0
59409	8	834	0
59410	13	1346	0
59411	8	1199	0
59412	8	316	0
59413	13	713	0
59414	13	5	0
59419	13	1344	0
59421	8	1262	0
59427	8	352	0
59428	13	224	0
59429	3	725	0
59434	8	346	0
59436	8	1263	0
59438	29	575	0
59441	26	384	0
59442	30	1544	0
59443	30	317	0
59445	30	451	0
59446	8	1522	0
59448	8	417	0
59449	8	1215	0
59450	8	479	0
59452	8	50	0
59453	13	1186	0
59455	8	333	0
59456	9	861	0
59459	8	214	0
59460	13	1178	0
59461	8	332	0
59462	26	58	0
59463	13	1092	0
59464	8	1025	0
59466	7	684	0
59468	13	508	0
59470	8	762	0
59472	29	1338	0
59473	5	749	0
59474	8	647	0
59476	4	571	0
59477	8	113	0
59478	10	712	0
59479	8	1375	0
59481	8	679	0
59484	26	865	0
59487	12	1341	0
59488	13	879	0
59491	13	352	0
59493	8	1280	0
59494	13	952	0
59495	26	1418	0
59496	13	1077	0
59497	13	246	0
59498	26	328	0
59500	8	875	0
59501	26	1363	0
59502	11	958	0
59504	13	1252	0
59505	10	510	0
59506	13	1332	0
59507	13	548	0
59508	13	111	0
59509	13	1234	0
59511	30	1547	0
59513	8	104	0
59514	10	1121	0
59515	8	1013	0
59516	28	72	0
59519	30	1121	0
59523	13	331	0
59524	2	293	0
59528	13	787	0
59529	29	795	0
59531	13	362	0
59532	1	1387	0
59533	8	428	0
59536	30	442	0
59539	9	211	0
59540	30	1144	0
59541	13	459	0
59542	13	256	0
59543	30	23	0
59544	8	1403	0
59545	8	1405	0
59548	2	10	0
59550	9	868	0
59551	13	458	0
59552	7	36	0
59553	29	247	0
59555	13	578	0
59556	12	1232	0
59557	10	666	0
59558	12	861	0
59559	8	300	0
59561	30	1355	0
59562	4	1060	0
59565	8	400	0
59567	13	915	0
59570	13	1167	0
59574	29	590	0
59575	8	146	0
59576	8	1493	0
59578	13	1549	0
59583	9	1339	0
59584	8	454	0
59585	30	984	0
59586	13	310	0
59588	9	634	0
59589	13	1167	0
59590	13	114	0
59591	13	1070	0
59593	13	972	0
59594	30	1462	0
59596	9	1036	0
59598	8	554	0
59599	8	571	0
59601	30	1207	0
59602	8	1582	1
59603	13	318	0
59604	2	437	0
59605	13	297	0
59606	8	924	0
59607	8	271	0
59608	8	1495	0
59610	10	520	0
59611	8	944	0
59613	8	1384	0
59614	8	28	0
59620	8	457	0
59622	8	345	0
59624	13	525	0
59625	30	328	0
59628	9	1505	0
59633	30	846	0
59634	9	413	0
59637	8	535	0
59638	8	850	0
59642	29	189	0
59645	8	1498	0
59647	26	958	0
59649	13	467	0
59650	8	91	0
59651	29	1198	0
59652	8	805	0
59653	26	935	0
59654	8	265	0
59655	7	992	0
59657	13	1324	0
59659	30	927	0
59662	13	332	0
59664	8	537	0
59665	13	1552	0
59667	26	1261	0
59668	4	784	0
59669	13	1122	0
59670	12	141	0
59672	13	391	0
59673	11	703	0
59678	13	1346	0
59680	27	1387	0
59681	8	469	0
59683	13	861	0
59684	8	554	0
59685	8	1028	0
59686	8	53	0
59687	10	832	0
59688	10	987	0
59690	13	1267	0
59693	13	302	0
59694	9	749	0
59695	8	239	0
59696	28	1014	0
59697	13	13	0
59699	13	124	0
59700	26	687	0
59701	13	367	0
59702	8	1145	0
59703	26	1309	0
59704	29	1099	0
59705	13	970	0
59708	30	401	0
59709	8	363	0
59710	8	1172	0
59711	13	1117	0
59712	29	555	0
59714	9	1319	0
59715	11	1146	0
59716	13	1142	0
59717	13	574	0
59718	26	1522	0
59719	5	301	0
59721	13	489	0
59722	8	457	0
59723	8	469	0
59724	5	802	0
59725	13	1485	0
59726	8	5	0
59727	26	98	0
59728	8	223	0
59730	9	894	0
59734	8	330	0
59735	8	118	0
59737	13	800	0
59738	8	775	0
59742	30	368	0
59746	8	208	0
59747	29	637	0
59749	13	105	0
59752	8	602	0
59754	13	269	0
59755	9	455	0
59756	5	1273	0
59757	7	119	0
59759	13	251	0
59761	8	94	0
